"Id";"UserPrincipalName";"DisplayName";"AccountEnabled";"DeletedDateTime";"DeletionAgeInDays";"UserType"
"3e5a2dd1-1c02-49e0-a6c1-880f4e4b48f5";"3e5a2dd11c0249e0a6c1880f4e4b48f5jaya.ramadhan@M365x57702712.onmicrosoft.com";"Jaya R. Ramadhan";;;;
"d113e1a2-361b-4a50-a418-bfe98441309f";"d113e1a2361b4a50a418bfe98441309fjaya.saptono@M365x57702712.onmicrosoft.com";"Jaya S. Saptono";;;;
"b75da10b-de6e-4567-a01f-2253a74e0748";"b75da10bde6e4567a01f2253a74e0748jaya.saptono1@M365x57702712.onmicrosoft.com";"Jaya S. Saptono";;;;
"72963ab4-d55f-4927-9c0f-6bb66b6797a0";"72963ab4d55f49279c0f6bb66b6797a0jaya.setiawan@M365x57702712.onmicrosoft.com";"Jaya S. Setiawan";;;;
"6d84df95-04bd-448d-92aa-8dcb6b6c4354";"6d84df9504bd448d92aa8dcb6b6c4354jaya.sumardi@M365x57702712.onmicrosoft.com";"Jaya S. Sumardi";;;;
"826df8da-a033-4524-ac1c-b323d55fba5a";"826df8daa0334524ac1cb323d55fba5ajaya.wibowo@M365x57702712.onmicrosoft.com";"Jaya W. Wibowo";;;;
"7bc6935d-e8b0-434a-9b5f-e7a1b7a5dfeb";"7bc6935de8b0434a9b5fe7a1b7a5dfebjaz.hayat@M365x57702712.onmicrosoft.com";"Jaz H. Hayat";;;;
"9c5747ab-bd59-4bef-bf95-c801935ea1d3";"9c5747abbd594befbf95c801935ea1d3jefri.jatikusuma@M365x57702712.onmicrosoft.com";"Jefri J. Jatikusuma";;;;
"e1ef66ff-c822-4058-b404-6008a7b8b694";"e1ef66ffc8224058b4046008a7b8b694jefri.muttaqin@M365x57702712.onmicrosoft.com";"Jefri M. Muttaqin";;;;
"66c00228-bfcb-45c2-831e-f60d7adcf24b";"66c00228bfcb45c2831ef60d7adcf24bjefri.nichol@M365x57702712.onmicrosoft.com";"Jefri N. Nichol";;;;
"353308ee-1502-490f-bd6e-e007c5d7c893";"353308ee1502490fbd6ee007c5d7c893jefri.nurhaliza@M365x57702712.onmicrosoft.com";"Jefri N. Nurhaliza";;;;
"36bb5015-1823-45a9-b1ae-e9f711a4a596";"36bb5015182345a9b1aee9f711a4a596jefri.pambudi@M365x57702712.onmicrosoft.com";"Jefri P. Pambudi";;;;
"0a4871a2-a0c7-4a37-816a-f275b8729194";"0a4871a2a0c74a37816af275b8729194jeremy.thomas@M365x57702712.onmicrosoft.com";"Jeremy T. Thomas";;;;
"00508360-5e3d-4cc8-9c02-986a232a7cef";"005083605e3d4cc89c02986a232a7cefjirayut.afisan@M365x57702712.onmicrosoft.com";"Jirayut A. Afisan";;;;
"d569b8dd-595f-4899-be5e-bafb227fe2e5";"d569b8dd595f4899be5ebafb227fe2e5joe.taslim@M365x57702712.onmicrosoft.com";"Joe T. Taslim";;;;
"be7466a6-3d5f-4f96-a693-cd6192a366e2";"be7466a63d5f4f96a693cd6192a366e2johan.dharma@M365x57702712.onmicrosoft.com";"Johan D. Dharma";;;;
"fafbefad-0445-45d2-b61f-ace64dc40c04";"fafbefad044545d2b61face64dc40c04JohannaL@M365x57702712.OnMicrosoft.com";"Johanna Lorenz";;;;
"2d43f2ba-5f61-4f94-9ec7-fdb40cd5c7ab";"2d43f2ba5f614f949ec7fdb40cd5c7abjoko.hermawan@M365x57702712.onmicrosoft.com";"Joko H. Hermawan";;;;
"3e99b031-3257-4175-b3cd-67d73b20b514";"3e99b03132574175b3cd67d73b20b514joko.mahendra@M365x57702712.onmicrosoft.com";"Joko M. Mahendra";;;;
"0606f520-669f-4d1c-9c24-b894d07dcf22";"0606f520669f4d1c9c24b894d07dcf22joko.p@M365x57702712.onmicrosoft.com";"Joko Pranowo";;;;
"64e45d8f-e36e-451d-b7e4-0cf6a9e9a648";"64e45d8fe36e451db7e40cf6a9e9a648joko.p@M365x57702712.onmicrosoft.com";"Joko Pranowo";;;;
"683a9f55-772e-461c-84de-b6dc98d919fc";"683a9f55772e461c84deb6dc98d919fcjoko.p@M365x57702712.onmicrosoft.com";"Joko Pranowo";;;;
"cfb4e39e-49a0-4531-b74b-18de5fa045f8";"cfb4e39e49a04531b74b18de5fa045f8joko.p@M365x57702712.onmicrosoft.com";"Joko Pranowo";;;;
"eea14478-bd9f-4a44-8088-2011961d30ea";"eea14478bd9f4a4480882011961d30eajoko.p@M365x57702712.onmicrosoft.com";"Joko Pranowo";;;;
"6af5f402-0dae-47dc-b32f-561af4c60133";"6af5f4020dae47dcb32f561af4c60133joko.pratama@M365x57702712.onmicrosoft.com";"Joko P. Pratama";;;;
"48737f74-b036-46c7-9413-1329e1bb055b";"48737f74b03646c794131329e1bb055bjoko.ramadhan@M365x57702712.onmicrosoft.com";"Joko R. Ramadhan";;;;
"e4f77460-9e5a-42cc-b722-2bde3bb0b375";"e4f774609e5a42ccb7222bde3bb0b375joko.saptono@M365x57702712.onmicrosoft.com";"Joko S. Saptono";;;;
"0ea5325e-0378-493e-947e-7de2ac84a9c9";"0ea5325e0378493e947e7de2ac84a9c9joko.sugiyanto@M365x57702712.onmicrosoft.com";"Joko S. Sugiyanto";;;;
"201cb029-ba58-4823-b897-6ff6507f2423";"201cb029ba584823b8976ff6507f2423joko.suharto@M365x57702712.onmicrosoft.com";"Joko S. Suharto";;;;
"07494058-3e1e-4c3f-8758-af8c4b781d32";"074940583e1e4c3f8758af8c4b781d32joko.sumardi@M365x57702712.onmicrosoft.com";"Joko S. Sumardi";;;;
"0e8daf4c-48f5-4c24-b84b-8f80ce8b2f01";"0e8daf4c48f54c24b84b8f80ce8b2f01joko.syahputra@M365x57702712.onmicrosoft.com";"Joko S. Syahputra";;;;
"5a4ec8f8-8041-4a3c-95f2-19662900dad7";"5a4ec8f880414a3c95f219662900dad7joko.wardana@M365x57702712.onmicrosoft.com";"Joko W. Wardana";;;;
"d6dd58d0-e344-4eca-92ec-cf845e592957";"d6dd58d0e3444eca92eccf845e592957joko.widodo@M365x57702712.onmicrosoft.com";"Joko W. Widodo";;;;
"138b0f42-5728-4d8a-9dcb-5e57a3adb6c4";"138b0f4257284d8a9dcb5e57a3adb6c4JoniS@M365x57702712.OnMicrosoft.com";"Joni Sherman";;;;
"6c40e5aa-0f21-45a0-aa9d-5bbe8cfca84d";"6c40e5aa0f2145a0aa9d5bbe8cfca84djudika.sihotang@M365x57702712.onmicrosoft.com";"Judika S. Sihotang";;;;
"ae3b9168-628d-4a4f-940e-5a69fb161073";"ae3b9168628d4a4f940e5a69fb161073julie.estelle@M365x57702712.onmicrosoft.com";"Julie E. Estelle";;;;
"54cf2da8-cb08-4172-a631-144cda2fcc19";"54cf2da8cb084172a631144cda2fcc19junaidi.cahyadi@M365x57702712.onmicrosoft.com";"Junaidi C. Cahyadi";;;;
"1b6f08c9-30aa-42d7-b2f9-478864f79c5f";"1b6f08c930aa42d7b2f9478864f79c5fjunaidi.fahrianto@M365x57702712.onmicrosoft.com";"Junaidi F. Fahrianto";;;;
"9f00d863-f00d-4d6c-a9d8-26a9cbe6537e";"9f00d863f00d4d6ca9d826a9cbe6537ejunaidi.fahrianto1@M365x57702712.onmicrosoft.com";"Junaidi F. Fahrianto";;;;
"a084f09b-a305-4c0d-8da8-b50695b2a733";"a084f09ba3054c0d8da8b50695b2a733junaidi.handoyo@M365x57702712.onmicrosoft.com";"Junaidi H. Handoyo";;;;
"c2c26096-988d-4f74-b4ec-065a961a2fe8";"c2c26096988d4f74b4ec065a961a2fe8junaidi.hasanah@M365x57702712.onmicrosoft.com";"Junaidi H. Hasanah";;;;
"a3005f9d-5e96-4cbf-a026-4b37e5248b55";"a3005f9d5e964cbfa0264b37e5248b55junaidi.hendrawan@M365x57702712.onmicrosoft.com";"Junaidi H. Hendrawan";;;;
"69c9efdf-fe8c-4046-9a45-0ebfc42733aa";"69c9efdffe8c40469a450ebfc42733aajunaidi.irwanto@M365x57702712.onmicrosoft.com";"Junaidi I. Irwanto";;;;
"9fee0489-dc18-4ed9-bcf4-74081fe8b0ca";"9fee0489dc184ed9bcf474081fe8b0cajunaidi.jatikusuma@M365x57702712.onmicrosoft.com";"Junaidi J. Jatikusuma";;;;
"d6e05820-bf0d-41cc-9502-b4722c049e5f";"d6e05820bf0d41cc9502b4722c049e5fjunaidi.kusumawardani@M365x57702712.onmicrosoft.com";"Junaidi K. Kusumawardani";;;;
"858f4b97-90af-4b3c-b113-ed6f6aa42228";"858f4b9790af4b3cb113ed6f6aa42228junaidi.kusumawardani1@M365x57702712.onmicrosoft.com";"Junaidi K. Kusumawardani";;;;
"8b1b24e2-1896-45a1-8d1b-ea11f9814bf7";"8b1b24e2189645a18d1bea11f9814bf7junaidi.pradipta@M365x57702712.onmicrosoft.com";"Junaidi P. Pradipta";;;;
"2fb4c454-24ef-40ea-bfa4-3891f00ba1f5";"2fb4c45424ef40eabfa43891f00ba1f5junaidi.putranto@M365x57702712.onmicrosoft.com";"Junaidi P. Putranto";;;;
"90d44d37-a195-4fe2-8063-d553c5c3b5f2";"90d44d37a1954fe28063d553c5c3b5f2junaidi.sumarno@M365x57702712.onmicrosoft.com";"Junaidi S. Sumarno";;;;
"6b387e23-2005-4a31-b4c4-17ce44c7f2e5";"6b387e2320054a31b4c417ce44c7f2e5junaidi.wardhana@M365x57702712.onmicrosoft.com";"Junaidi W. Wardhana";;;;
"b7087942-064c-408e-a531-ad23647b04b2";"b7087942064c408ea531ad23647b04b2junaidi.wulandari@M365x57702712.onmicrosoft.com";"Junaidi W. Wulandari";;;;
"c5371fa0-349e-4baf-88b6-152281edae62";"c5371fa0349e4baf88b6152281edae62karina.cahyadi@M365x57702712.onmicrosoft.com";"Karina C. Cahyadi";;;;
"71f1d6d7-2d53-42cc-9a12-99d1a92139fc";"71f1d6d72d5342cc9a1299d1a92139fckarina.gunardi@M365x57702712.onmicrosoft.com";"Karina G. Gunardi";;;;
"90955d64-cf53-42c8-96c0-15ebce5f22f3";"90955d64cf5342c896c015ebce5f22f3karina.harun@M365x57702712.onmicrosoft.com";"Karina H. Harun";;;;
"4bc612cc-c419-452e-ae5f-1be3180ab724";"4bc612ccc419452eae5f1be3180ab724karina.setiadi@M365x57702712.onmicrosoft.com";"Karina S. Setiadi";;;;
"e6c36725-55bc-4c79-9b80-fd33c4acbd8c";"e6c3672555bc4c799b80fd33c4acbd8ckartika.gunawan@M365x57702712.onmicrosoft.com";"Kartika G. Gunawan";;;;
"8f6086f0-e630-4f30-a069-b2da18bc2300";"8f6086f0e6304f30a069b2da18bc2300kartika.irawan@M365x57702712.onmicrosoft.com";"Kartika I. Irawan";;;;
"cd515c0c-3d50-4639-80be-cbc692a2382d";"cd515c0c3d50463980becbc692a2382dkartika.permata@M365x57702712.onmicrosoft.com";"Kartika P. Permata";;;;
"d2d98d3e-fe29-4e91-9136-9bda7914a903";"d2d98d3efe294e9191369bda7914a903kartika.permata1@M365x57702712.onmicrosoft.com";"Kartika P. Permata";;;;
"f6eba462-60e1-44e2-acf5-aa30d259bc09";"f6eba46260e144e2acf5aa30d259bc09kartika.pratama@M365x57702712.onmicrosoft.com";"Kartika P. Pratama";;;;
"62b1f4d8-3611-4bd4-a884-385d7b4eb309";"62b1f4d836114bd4a884385d7b4eb309kartika.sari@M365x57702712.onmicrosoft.com";"Kartika S. Sari";;;;
"b7b71e41-f20e-4e35-81d9-a64c01fb17fd";"b7b71e41f20e4e3581d9a64c01fb17fdkartika.soetomo@M365x57702712.onmicrosoft.com";"Kartika S. Soetomo";;;;
"64cfddde-3dbb-4dbe-84d6-b196940dd19f";"64cfddde3dbb4dbe84d6b196940dd19fkartika.sumardi@M365x57702712.onmicrosoft.com";"Kartika S. Sumardi";;;;
"90b1f649-f767-4989-a223-094b7e540c50";"90b1f649f7674989a223094b7e540c50kartika.wahyudi@M365x57702712.onmicrosoft.com";"Kartika W. Wahyudi";;;;
"a6f12e5c-8786-4772-b632-364ee631edf8";"a6f12e5c87864772b632364ee631edf8kartika.wijaya@M365x57702712.onmicrosoft.com";"Kartika W. Wijaya";;;;
"4faff94c-dd6d-4ae4-b19c-6e4b79c60260";"4faff94cdd6d4ae4b19c6e4b79c60260katon.bagaskara@M365x57702712.onmicrosoft.com";"Katon B. Bagaskara";;;;
"bed2426c-1579-4e35-9c33-d05c9a743401";"bed2426c15794e359c33d05c9a743401kerispatih.band@M365x57702712.onmicrosoft.com";"Kerispatih B. Band";;;;
"8d3c4b4e-7025-4b14-9205-6cb3c8f9db13";"8d3c4b4e70254b1492056cb3c8f9db13kevin.julio@M365x57702712.onmicrosoft.com";"Kevin J. Julio";;;;
"cb312b72-fb02-4b4a-9398-cce40d71da91";"cb312b72fb024b4a9398cce40d71da91khanza.irwanto@M365x57702712.onmicrosoft.com";"Khanza I. Irwanto";;;;
"96808b82-f93c-4ce8-b304-c4226bdcb3ed";"96808b82f93c4ce8b304c4226bdcb3edkhanza.muttaqin@M365x57702712.onmicrosoft.com";"Khanza M. Muttaqin";;;;
"a99ad4ac-214f-443b-a5db-2c7fdb757205";"a99ad4ac214f443ba5db2c7fdb757205khanza.pambudi@M365x57702712.onmicrosoft.com";"Khanza P. Pambudi";;;;
"dd70bc0d-3bf7-42f7-b3ed-1cc1f63d1218";"dd70bc0d3bf742f7b3ed1cc1f63d1218khanza.rachman@M365x57702712.onmicrosoft.com";"Khanza R. Rachman";;;;
"94f501bc-c199-4b48-aa2d-618561c4e388";"94f501bcc1994b48aa2d618561c4e388khanza.setiadi@M365x57702712.onmicrosoft.com";"Khanza S. Setiadi";;;;
"8be199bf-65da-47d2-914d-dd2e4f52984e";"8be199bf65da47d2914ddd2e4f52984ekhanza.suherman@M365x57702712.onmicrosoft.com";"Khanza S. Suherman";;;;
"8cc44841-28d0-4e5b-a5ca-0997c09d88ce";"8cc4484128d04e5ba5ca0997c09d88cekhanza.wardhana@M365x57702712.onmicrosoft.com";"Khanza W. Wardhana";;;;
"fbdfa53c-3af0-4d98-bb28-c6347054c1f8";"fbdfa53c3af04d98bb28c6347054c1f8kiki.amalia@M365x57702712.onmicrosoft.com";"Kiki A. Amalia";;;;
"b10b46e8-bad5-4e77-9769-20b72030b289";"b10b46e8bad54e77976920b72030b289kiki.cahaya@M365x57702712.onmicrosoft.com";"Kiki C. Cahaya";;;;
"8f433f2a-c41f-4d9a-bf9f-e11869d4875e";"8f433f2ac41f4d9abf9fe11869d4875ekiki.mahendra@M365x57702712.onmicrosoft.com";"Kiki M. Mahendra";;;;
"56306700-7068-45c8-9392-9743ce1f926d";"56306700706845c893929743ce1f926dkiki.nurhayati@M365x57702712.onmicrosoft.com";"Kiki N. Nurhayati";;;;
"8e156410-893f-436f-bddb-d02e2a43a939";"8e156410893f436fbddbd02e2a43a939kiki.purnomo@M365x57702712.onmicrosoft.com";"Kiki P. Purnomo";;;;
"48ff2736-a669-4120-a22e-84488ca76770";"48ff2736a6694120a22e84488ca76770kiki.purnomo1@M365x57702712.onmicrosoft.com";"Kiki P. Purnomo";;;;
"7f13e18e-298f-4781-80df-ce81b21120cc";"7f13e18e298f478180dfce81b21120cckiki.purnomo2@M365x57702712.onmicrosoft.com";"Kiki P. Purnomo";;;;
"f0880f8b-6f44-4201-8c68-52a568a978c4";"f0880f8b6f4442018c6852a568a978c4kiki.purnomo3@M365x57702712.onmicrosoft.com";"Kiki P. Purnomo";;;;
"9107d3f4-9bf2-4aef-b0c4-78e0350cd8ea";"9107d3f49bf24aefb0c478e0350cd8eakiki.putra@M365x57702712.onmicrosoft.com";"Kiki P. Putra";;;;
"39408ed1-a6f5-467c-ae32-94c63a5d09a5";"39408ed1a6f5467cae3294c63a5d09a5kiki.ramadhan@M365x57702712.onmicrosoft.com";"Kiki R. Ramadhan";;;;
"407ba10f-88af-4851-aa8a-803aa6f4ac24";"407ba10f88af4851aa8a803aa6f4ac24kiki.saptono@M365x57702712.onmicrosoft.com";"Kiki S. Saptono";;;;
"8166fe08-6d14-4ced-81c0-429aa8610a49";"8166fe086d144ced81c0429aa8610a49kiki.suharto@M365x57702712.onmicrosoft.com";"Kiki S. Suharto";;;;
"58103f69-352e-4b38-ac1a-a2abe865a149";"58103f69352e4b38ac1aa2abe865a149kiki.suharto1@M365x57702712.onmicrosoft.com";"Kiki S. Suharto";;;;
"62bbe314-cca1-48c3-b890-11456a7f172d";"62bbe314cca148c3b89011456a7f172dkiki.wibowo@M365x57702712.onmicrosoft.com";"Kiki W. Wibowo";;;;
"f1845f44-0d3a-47f5-a332-c871bd8782a4";"f1845f440d3a47f5a332c871bd8782a4kiki.widodo@M365x57702712.onmicrosoft.com";"Kiki W. Widodo";;;;
"637be8cf-565c-4d97-8798-f511d35e3832";"637be8cf565c4d978798f511d35e3832kinaryosih.santosa@M365x57702712.onmicrosoft.com";"Kinaryosih S. Santosa";;;;
"347ebfba-e64d-4533-8729-6648b7051ffe";"347ebfbae64d453387296648b7051ffekrisdayanti.mayangsari@M365x57702712.onmicrosoft.com";"Krisdayanti M. Mayangsari";;;;
"8f299fa4-bf4c-4da0-949f-56fb84b27547";"8f299fa4bf4c4da0949f56fb84b27547latif.pradipta@M365x57702712.onmicrosoft.com";"Latif P. Pradipta";;;;
"13f8e478-8c8e-4077-9cde-ce899d83aa3f";"13f8e4788c8e40779cdece899d83aa3flatif.raharjo@M365x57702712.onmicrosoft.com";"Latif R. Raharjo";;;;
"c5343c7a-14e2-49d2-91d7-da028a315d26";"c5343c7a14e249d291d7da028a315d26latif.satria@M365x57702712.onmicrosoft.com";"Latif S. Satria";;;;
"92df7781-d7a9-4ad2-abc5-13b58d749192";"92df7781d7a94ad2abc513b58d749192latif.suwandi@M365x57702712.onmicrosoft.com";"Latif S. Suwandi";;;;
"401af808-4931-43f3-8da7-b7e8b64a0254";"401af808493143f38da7b7e8b64a0254latif.syahroni@M365x57702712.onmicrosoft.com";"Latif S. Syahroni";;;;
"bae976b7-531c-4eaa-9fb2-8a723587c3fc";"bae976b7531c4eaa9fb28a723587c3fclaudya.chintya@M365x57702712.onmicrosoft.com";"Laudya C. Chintya";;;;
"2b9a6805-3e10-404a-9630-78bc9ccb3e6b";"2b9a68053e10404a963078bc9ccb3e6blaura.basuki@M365x57702712.onmicrosoft.com";"Laura B. Basuki";;;;
"ed4be170-3a0d-48a8-84d1-5ee748a4a8ae";"ed4be1703a0d48a884d15ee748a4a8aeLeeG@M365x57702712.OnMicrosoft.com";"Lee Gu";;;;
"d9b77a87-b638-4945-bf73-19327a553ee0";"d9b77a87b6384945bf7319327a553ee0lestari.darmadi@M365x57702712.onmicrosoft.com";"Lestari D. Darmadi";;;;
"04f061e1-ad5b-4e97-bda4-b827edf32bd5";"04f061e1ad5b4e97bda4b827edf32bd5lestari.fahrianto@M365x57702712.onmicrosoft.com";"Lestari F. Fahrianto";;;;
"0b8b990d-f390-4371-9e2f-6b460c60f065";"0b8b990df39043719e2f6b460c60f065lestari.handoyo@M365x57702712.onmicrosoft.com";"Lestari H. Handoyo";;;;
"62afc8db-c12a-4917-bd36-7b3f5415bd58";"62afc8dbc12a4917bd367b3f5415bd58lestari.hendrawan@M365x57702712.onmicrosoft.com";"Lestari H. Hendrawan";;;;
"e99a0d68-32d9-40a6-832f-853c257d0926";"e99a0d6832d940a6832f853c257d0926lestari.irwanto@M365x57702712.onmicrosoft.com";"Lestari I. Irwanto";;;;
"dbaf972a-ca15-4f58-82be-ed527dd432db";"dbaf972aca154f5882beed527dd432dblestari.kusnandar@M365x57702712.onmicrosoft.com";"Lestari K. Kusnandar";;;;
"4241e22e-b4db-490a-8658-8be5301ba2ad";"4241e22eb4db490a86588be5301ba2adlestari.nurhaliza@M365x57702712.onmicrosoft.com";"Lestari N. Nurhaliza";;;;
"30349603-9afb-47ac-9445-bf548b5d3ee0";"303496039afb47ac9445bf548b5d3ee0lestari.nurjaya@M365x57702712.onmicrosoft.com";"Lestari N. Nurjaya";;;;
"016a8232-7391-4536-baa0-510cc2f31218";"016a823273914536baa0510cc2f31218lestari.pambudi@M365x57702712.onmicrosoft.com";"Lestari P. Pambudi";;;;
"7fdaa909-815f-418c-a78c-5b60a2b96ebd";"7fdaa909815f418ca78c5b60a2b96ebdlestari.permana@M365x57702712.onmicrosoft.com";"Lestari P. Permana";;;;
"3ddf199a-459c-4eac-8d3a-b3cef36c2a59";"3ddf199a459c4eac8d3ab3cef36c2a59lestari.raharjo@M365x57702712.onmicrosoft.com";"Lestari R. Raharjo";;;;
"0582f0d9-395c-451b-bd78-c1b57d385128";"0582f0d9395c451bbd78c1b57d385128lestari.raharjo1@M365x57702712.onmicrosoft.com";"Lestari R. Raharjo";;;;
"ba1d6287-ab9c-4e5c-a310-9c5977623153";"ba1d6287ab9c4e5ca3109c5977623153lestari.wulandari@M365x57702712.onmicrosoft.com";"Lestari W. Wulandari";;;;
"fb955eff-4725-468b-a5f0-1ec6d379db8f";"fb955eff4725468ba5f01ec6d379db8flesti.kejora@M365x57702712.onmicrosoft.com";"Lesti K. Kejora";;;;
"d3771623-254f-4cb5-9dad-decf3db4955e";"d3771623254f4cb59daddecf3db4955eLidiaH@M365x57702712.OnMicrosoft.com";"Lidia Holloway";;;;
"aa6f9161-34cd-4d08-a75c-6bf83b703bdd";"aa6f916134cd4d08a75c6bf83b703bddlili.cipto@M365x57702712.onmicrosoft.com";"Lili C. Cipto";;;;
"8f068de3-f820-473c-ba34-0a408f1d9278";"8f068de3f820473cba340a408f1d9278lili.jauhari@M365x57702712.onmicrosoft.com";"Lili J. Jauhari";;;;
"8468335c-3f16-4d1c-84f7-6ecca654fbee";"8468335c3f164d1c84f76ecca654fbeelina.firmansyah@M365x57702712.onmicrosoft.com";"Lina F. Firmansyah";;;;
"d6d3b02a-4879-4925-b3d2-e121ed57ebbe";"d6d3b02a48794925b3d2e121ed57ebbelina.hakim@M365x57702712.onmicrosoft.com";"Lina H. Hakim";;;;
"08eafbeb-de2d-46f6-badd-b12b62d1dca6";"08eafbebde2d46f6baddb12b62d1dca6lina.hakim1@M365x57702712.onmicrosoft.com";"Lina H. Hakim";;;;
"ad0dc6f3-0544-4922-9438-e0b6a7437b66";"ad0dc6f3054449229438e0b6a7437b66lina.maulana@M365x57702712.onmicrosoft.com";"Lina M. Maulana";;;;
"6e0ce827-09fe-4e62-8be8-beba33c6b3d6";"6e0ce82709fe4e628be8beba33c6b3d6lina.nurhayati@M365x57702712.onmicrosoft.com";"Lina N. Nurhayati";;;;
"a0cb632a-c922-405a-9eca-160339b9181c";"a0cb632ac922405a9eca160339b9181clina.purnomo@M365x57702712.onmicrosoft.com";"Lina P. Purnomo";;;;
"a4ac6b0b-9264-4dc2-b613-bbeb42e07f49";"a4ac6b0b92644dc2b613bbeb42e07f49lina.ramadhan@M365x57702712.onmicrosoft.com";"Lina R. Ramadhan";;;;
"b12413c3-1173-4afb-b5d5-d87de6dc467e";"b12413c311734afbb5d5d87de6dc467elina.saptono@M365x57702712.onmicrosoft.com";"Lina S. Saptono";;;;
"cd6ad245-fec2-4373-9874-4b786e753188";"cd6ad245fec2437398744b786e753188lina.saputra@M365x57702712.onmicrosoft.com";"Lina S. Saputra";;;;
"5494181e-b037-4dc7-a84f-1d3be022a2c7";"5494181eb0374dc7a84f1d3be022a2c7lina.soetomo@M365x57702712.onmicrosoft.com";"Lina S. Soetomo";;;;
"ab4fafec-3965-4df0-b283-7ff38dbafe29";"ab4fafec39654df0b2837ff38dbafe29lina.suryanto@M365x57702712.onmicrosoft.com";"Lina S. Suryanto";;;;
"a1ef7415-eb5d-4971-8c84-ec455cc6ccc5";"a1ef7415eb5d49718c84ec455cc6ccc5lina.syahputra@M365x57702712.onmicrosoft.com";"Lina S. Syahputra";;;;
"7a621f53-a95e-4c0c-a229-ea61aeca7c41";"7a621f53a95e4c0ca229ea61aeca7c41linda.saputro@M365x57702712.onmicrosoft.com";"Linda S. Saputro";;;;
"091ac467-6c54-49e6-baca-9be7dfb3e4d3";"091ac4676c5449e6baca9be7dfb3e4d3lisa.lazuardi@M365x57702712.onmicrosoft.com";"Lisa L. Lazuardi";;;;
"9eb9999a-edbc-4d5d-a8df-ef338230e76f";"9eb9999aedbc4d5da8dfef338230e76fluki.budiman@M365x57702712.onmicrosoft.com";"Luki B. Budiman";;;;
"327d26a1-40d4-410e-bed3-ed6b2c8b3fc8";"327d26a140d4410ebed3ed6b2c8b3fc8luki.handoko@M365x57702712.onmicrosoft.com";"Luki H. Handoko";;;;
"5613d171-2498-4fa4-8b18-22cfbeb32501";"5613d17124984fa48b1822cfbeb32501luki.hartono@M365x57702712.onmicrosoft.com";"Luki H. Hartono";;;;
"d62548b6-1016-4af7-ac14-ffc9c2c113f0";"d62548b610164af7ac14ffc9c2c113f0luki.hidayat@M365x57702712.onmicrosoft.com";"Luki H. Hidayat";;;;
"25af5ca3-a168-46bd-8268-a15ec9712018";"25af5ca3a16846bd8268a15ec9712018luki.jatmiko@M365x57702712.onmicrosoft.com";"Luki J. Jatmiko";;;;
"f92353df-a2be-451e-a05c-34b33aae16ca";"f92353dfa2be451ea05c34b33aae16caluki.nugroho@M365x57702712.onmicrosoft.com";"Luki N. Nugroho";;;;
"3bf5850a-7672-4bcc-af01-54ea722e4836";"3bf5850a76724bccaf0154ea722e4836luki.nurhayati@M365x57702712.onmicrosoft.com";"Luki N. Nurhayati";;;;
"ead17614-048e-4e31-bb6a-89aae5f77405";"ead17614048e4e31bb6a89aae5f77405luki.pamungkas@M365x57702712.onmicrosoft.com";"Luki P. Pamungkas";;;;
"d249ae8f-861d-4744-b57a-30c680dd2554";"d249ae8f861d4744b57a30c680dd2554luki.rachmad@M365x57702712.onmicrosoft.com";"Luki R. Rachmad";;;;
"842d3c6f-1685-43f0-bdb5-c9b90a342012";"842d3c6f168543f0bdb5c9b90a342012luki.saptono@M365x57702712.onmicrosoft.com";"Luki S. Saptono";;;;
"f5840767-1be9-4ed2-aeec-db4b3670b5b4";"f58407671be94ed2aeecdb4b3670b5b4luki.soetomo@M365x57702712.onmicrosoft.com";"Luki S. Soetomo";;;;
"cd7fd463-e2d8-4003-b7e8-930ed52279b3";"cd7fd463e2d84003b7e8930ed52279b3luki.sumardi@M365x57702712.onmicrosoft.com";"Luki S. Sumardi";;;;
"254b36fb-407c-4983-9e89-44bbf832de85";"254b36fb407c49839e8944bbf832de85luki.wardana@M365x57702712.onmicrosoft.com";"Luki W. Wardana";;;;
"9be8c3ba-f230-4032-9ae1-b3215d7ce651";"9be8c3baf23040329ae1b3215d7ce651luki.wardana1@M365x57702712.onmicrosoft.com";"Luki W. Wardana";;;;
"03077f81-f66c-40ab-a24c-61d0873ee97a";"03077f81f66c40aba24c61d0873ee97alukman.hakim@M365x57702712.onmicrosoft.com";"Lukman H. Hakim";;;;
"7bb27243-305b-48d1-ac31-37a2256a54ac";"7bb27243305b48d1ac3137a2256a54aclukman.jatikusuma@M365x57702712.onmicrosoft.com";"Lukman J. Jatikusuma";;;;
"73798795-b24e-4ca4-b7a8-8018db14ddb9";"73798795b24e4ca4b7a88018db14ddb9lukman.jatikusuma1@M365x57702712.onmicrosoft.com";"Lukman J. Jatikusuma";;;;
"64a45cd7-216f-472d-97e8-76447f56c95f";"64a45cd7216f472d97e876447f56c95flukman.kurnianingsih@M365x57702712.onmicrosoft.com";"Lukman K. Kurnianingsih";;;;
"6ddef189-54a5-4fcb-a782-8b7dff1b3448";"6ddef18954a54fcba7828b7dff1b3448lukman.kusnandar@M365x57702712.onmicrosoft.com";"Lukman K. Kusnandar";;;;
"49b75886-88e2-4889-afe8-208317277f8c";"49b7588688e24889afe8208317277f8clukman.maheswara@M365x57702712.onmicrosoft.com";"Lukman M. Maheswara";;;;
